imdbID,Genre,Title,Year,image_path
tt0263757,"Comedy, Drama, Romance",Uptown Girls,15 Aug 2003,../dataset/images/tt0263757.jpg
tt0325805,"Crime, Drama, Thriller",Matchstick Men,12 Sep 2003,../dataset/images/tt0325805.jpg
tt0271668,"Action, Comedy, Crime",National Security,17 Jan 2003,../dataset/images/tt0271668.jpg
tt0286788,"Comedy, Drama, Romance",What a Girl Wants,04 Apr 2003,../dataset/images/tt0286788.jpg
tt0138524,"Comedy, Crime, Romance",Intolerable Cruelty,10 Oct 2003,../dataset/images/tt0138524.jpg
tt0306685,"Action, Crime, Drama",Cradle 2 the Grave,28 Feb 2003,../dataset/images/tt0306685.jpg
tt0340855,"Biography, Crime, Drama",Monster,30 Jan 2004,../dataset/images/tt0340855.jpg
tt0328099,"Comedy, Crime",Malibu's Most Wanted,18 Apr 2003,../dataset/images/tt0328099.jpg
tt0269347,"Action, Crime, Drama",The Hunted,14 Mar 2003,../dataset/images/tt0269347.jpg
tt0338466,Comedy,Stuck on You,12 Dec 2003,../dataset/images/tt0338466.jpg
tt0285531,"Drama, Horror, Sci-Fi",Dreamcatcher,21 Mar 2003,../dataset/images/tt0285531.jpg
tt0282209,"Horror, Mystery, Thriller",Darkness Falls,24 Jan 2003,../dataset/images/tt0282209.jpg
tt0298814,"Action, Adventure, Sci-Fi",The Core,28 Mar 2003,../dataset/images/tt0298814.jpg
tt0337909,"Comedy, Drama",Calendar Girls,01 Jan 2004,../dataset/images/tt0337909.jpg
tt0329717,"Action, Comedy, Crime",Hollywood Homicide,13 Jun 2003,../dataset/images/tt0329717.jpg
tt0322589,"Drama, Music, Romance",Honey,05 Dec 2003,../dataset/images/tt0322589.jpg
tt0191133,"Comedy, Drama, Music",The Fighting Temptations,19 Sep 2003,../dataset/images/tt0191133.jpg
tt0274166,"Action, Adventure, Comedy",Johnny English,18 Jul 2003,../dataset/images/tt0274166.jpg
tt0338188,"Adventure, Thriller, Western",The Missing,26 Nov 2003,../dataset/images/tt0338188.jpg
tt0264395,"Action, Crime, Drama",Basic,28 Mar 2003,../dataset/images/tt0264395.jpg
tt0266465,"Action, Crime, Drama",A Man Apart,04 Apr 2003,../dataset/images/tt0266465.jpg
tt0165982,"Animation, Adventure, Comedy",Sinbad: Legend of the Seven Seas,02 Jul 2003,../dataset/images/tt0165982.jpg
tt0329028,Comedy,Dumb and Dumberer: When Harry Met Lloyd,13 Jun 2003,../dataset/images/tt0329028.jpg
tt0245803,"Action, Comedy, Fantasy",Bulletproof Monk,16 Apr 2003,../dataset/images/tt0245803.jpg
tt0323642,"Animation, Adventure, Family",Piglet's Big Movie,21 Mar 2003,../dataset/images/tt0323642.jpg
tt0325258,Comedy,Dickie Roberts: Former Child Star,05 Sep 2003,../dataset/images/tt0325258.jpg
tt0288045,"Action, Comedy, Fantasy",The Medallion,22 Aug 2003,../dataset/images/tt0288045.jpg
tt0326769,"Action, Drama",Biker Boyz,31 Jan 2003,../dataset/images/tt0326769.jpg
tt0337592,"Comedy, Romance, Drama",Love Don't Cost a Thing,12 Dec 2003,../dataset/images/tt0337592.jpg
tt0331468,"Drama, Horror, Mystery",Cold Creek Manor,19 Sep 2003,../dataset/images/tt0331468.jpg
tt0318155,"Animation, Adventure, Comedy",Looney Tunes: Back in Action,14 Nov 2003,../dataset/images/tt0318155.jpg
tt0314786,"Action, Comedy, Thriller",The In-Laws,23 May 2003,../dataset/images/tt0314786.jpg
tt0309530,"Comedy, Romance",Down with Love,16 May 2003,../dataset/images/tt0309530.jpg
tt0289992,"Crime, Drama, Thriller",The Life of David Gale,21 Feb 2003,../dataset/images/tt0289992.jpg
tt0300556,"Action, Adventure, Sci-Fi",Timeline,26 Nov 2003,../dataset/images/tt0300556.jpg
tt0310281,"Comedy, Music",A Mighty Wind,09 May 2003,../dataset/images/tt0310281.jpg
tt0301181,"Comedy, Drama, Romance",Deliver Us from Eva,07 Feb 2003,../dataset/images/tt0301181.jpg
tt0315733,Drama,21 Grams,16 Jan 2004,../dataset/images/tt0315733.jpg
tt0264150,"Comedy, Romance",View from the Top,21 Mar 2003,../dataset/images/tt0264150.jpg
tt0270980,"Comedy, Romance",My Boss's Daughter,22 Aug 2003,../dataset/images/tt0270980.jpg
tt0295289,"Comedy, Romance",A Guy Thing,17 Jan 2003,../dataset/images/tt0295289.jpg
tt0318997,"Drama, Fantasy",Angels in America,07 Dec 2003,../dataset/images/tt0318997.jpg
tt0295700,Horror,Wrong Turn,30 May 2003,../dataset/images/tt0295700.jpg
tt0319524,"Comedy, Drama, Romance",How to Deal,18 Jul 2003,../dataset/images/tt0319524.jpg
tt0315983,Drama,House of Sand and Fog,09 Jan 2004,../dataset/images/tt0315983.jpg
tt0279111,"Drama, History, War",Gods and Generals,21 Feb 2003,../dataset/images/tt0279111.jpg
tt0251736,Horror,House of 1000 Corpses,11 Apr 2003,../dataset/images/tt0251736.jpg
tt0310910,"Crime, Thriller",Confidence,25 Apr 2003,../dataset/images/tt0310910.jpg
tt0335119,"Biography, Drama, Romance",Girl with a Pearl Earring,30 Jan 2004,../dataset/images/tt0335119.jpg
tt0317676,"Action, Horror",House of the Dead,10 Oct 2003,../dataset/images/tt0317676.jpg
tt0324133,"Crime, Drama, Thriller",Swimming Pool,01 Aug 2003,../dataset/images/tt0324133.jpg
tt0266489,Comedy,Duplex,26 Sep 2003,../dataset/images/tt0266489.jpg
tt0306734,"Drama, Romance, Comedy",Le divorce,29 Aug 2003,../dataset/images/tt0306734.jpg
tt0318374,"Crime, Drama, Fantasy",The Cooler,16 Jan 2004,../dataset/images/tt0318374.jpg
tt0343121,"Documentary, Biography, Music",Tupac: Resurrection,14 Nov 2003,../dataset/images/tt0343121.jpg
tt0304711,"Action, Mystery, Thriller",The Order,05 Sep 2003,../dataset/images/tt0304711.jpg
tt0311110,"Comedy, Drama, Romance",It Runs in the Family,25 Apr 2003,../dataset/images/tt0311110.jpg
tt0286244,"Animation, Comedy, Drama",The Triplets of Belleville,13 Feb 2004,../dataset/images/tt0286244.jpg
tt0310357,"Drama, Horror, Sci-Fi",Willard,14 Mar 2003,../dataset/images/tt0310357.jpg
tt0323572,"Comedy, Romance",Chasing Papi,16 Apr 2003,../dataset/images/tt0323572.jpg
tt0299930,"Comedy, Crime, Romance",Gigli,01 Aug 2003,../dataset/images/tt0299930.jpg
tt0305206,"Biography, Comedy, Drama",American Splendor,12 Sep 2003,../dataset/images/tt0305206.jpg
tt0309820,"Biography, Drama, History",Luther,26 Sep 2003,../dataset/images/tt0309820.jpg
tt0340377,"Comedy, Drama",The Station Agent,05 Dec 2003,../dataset/images/tt0340377.jpg
tt0308383,"Drama, Romance, Thriller",The Human Stain,31 Oct 2003,../dataset/images/tt0308383.jpg
tt0338077,"Adventure, Comedy, Sport",Grind,15 Aug 2003,../dataset/images/tt0338077.jpg
tt0339034,"Comedy, Musical, Romance",From Justin to Kelly,20 Jun 2003,../dataset/images/tt0339034.jpg
tt0199626,"Mystery, Thriller",In the Cut,31 Oct 2003,../dataset/images/tt0199626.jpg
tt0328538,"Biography, Drama",Thirteen,19 Sep 2003,../dataset/images/tt0328538.jpg
tt0294357,"Adventure, Drama, Romance",Beyond Borders,24 Oct 2003,../dataset/images/tt0294357.jpg
tt0317910,"Documentary, Biography, History",The Fog of War: Eleven Lessons from the Life of Robert S. McNamara,05 Mar 2004,../dataset/images/tt0317910.jpg
tt0377992,"Biography, Drama, History",The Visual Bible: The Gospel of John,14 Nov 2003,../dataset/images/tt0377992.jpg
tt0360916,Documentary,The Real Cancun,25 Apr 2003,../dataset/images/tt0360916.jpg
tt0308508,"Documentary, Sport",Step Into Liquid,29 Aug 2003,../dataset/images/tt0308508.jpg
tt0338135,"Comedy, Crime, Drama",The Barbarian Invasions,05 Mar 2004,../dataset/images/tt0338135.jpg
tt0313792,"Comedy, Romance",Anything Else,19 Sep 2003,../dataset/images/tt0313792.jpg
tt0330602,"Comedy, Drama",Mambo Italiano,19 Sep 2003,../dataset/images/tt0330602.jpg
tt0342172,"Documentary, Biography",Capturing the Friedmans,18 Jul 2003,../dataset/images/tt0342172.jpg
tt0329388,"Comedy, Drama",Monsieur Ibrahim,09 Apr 2004,../dataset/images/tt0329388.jpg
tt0373175,"Documentary, Biography",My Architect,12 Nov 2003,../dataset/images/tt0373175.jpg
tt0311648,"Comedy, Drama",Pieces of April,28 Nov 2003,../dataset/images/tt0311648.jpg
tt0335013,"Drama, Music, Romance",The Company,20 May 2004,../dataset/images/tt0335013.jpg
tt0337996,"Comedy, Documentary",DysFunktional Family,04 Apr 2003,../dataset/images/tt0337996.jpg
tt0323944,"Drama, History",Shattered Glass,26 Nov 2003,../dataset/images/tt0323944.jpg
tt0380732,"Drama, Horror, Thriller",Sur le seuil,10 Mar 2005,../dataset/images/tt0380732.jpg
tt0347304,"Comedy, Drama, Romance",Kal Ho Naa Ho,28 Nov 2003,../dataset/images/tt0347304.jpg
tt0367960,"Action, Adventure, Family",The Legend of Johnny Lingo,29 Aug 2003,../dataset/images/tt0367960.jpg
tt0266747,"Comedy, Music",Marci X,22 Aug 2003,../dataset/images/tt0266747.jpg
tt0342167,"Comedy, Musical, Drama",Camp,29 Aug 2003,../dataset/images/tt0342167.jpg
tt0312549,"Biography, Crime, Drama",Veronica Guerin,17 Oct 2003,../dataset/images/tt0312549.jpg
tt0322659,"Drama, Fantasy",Northfork,01 Aug 2003,../dataset/images/tt0322659.jpg
tt0325055,"Biography, Drama, Romance",Sylvia,31 Oct 2003,../dataset/images/tt0325055.jpg
tt0363589,"Crime, Drama, Thriller",Elephant,14 Nov 2003,../dataset/images/tt0363589.jpg
tt0265148,"Musical, Drama, Romance",Main Prem Ki Diwani Hoon,27 Jun 2003,../dataset/images/tt0265148.jpg
tt0300015,"Drama, Romance",I Capture the Castle,08 Aug 2003,../dataset/images/tt0300015.jpg
tt0462044,Music,Third Day Live in Concert: The Come Together Tour,01 Apr 2003,../dataset/images/tt0462044.jpg
tt0341540,"Comedy, Crime, Family",The R.M.,31 Jan 2003,../dataset/images/tt0341540.jpg
tt0337578,"Drama, Romance",Baghban,03 Oct 2003,../dataset/images/tt0337578.jpg
tt0285861,"Crime, Drama, Thriller",Owning Mahowny,25 Sep 2003,../dataset/images/tt0285861.jpg
tt0346723,"Drama, Romance",Chalte Chalte,13 Jun 2003,../dataset/images/tt0346723.jpg
tt0340376,"Thriller, Drama",The Statement,27 Feb 2004,../dataset/images/tt0340376.jpg
tt0338706,"Drama, Mystery, Thriller",Alexandra's Project,08 May 2003,../dataset/images/tt0338706.jpg
tt0320244,"Biography, Crime, Drama",Party Monster,17 Oct 2003,../dataset/images/tt0320244.jpg
tt0308878,"Comedy, Drama, Romance",The Shape of Things,16 May 2003,../dataset/images/tt0308878.jpg
tt0254481,"Drama, Fantasy, Romance",Koi... Mil Gaya,08 Aug 2003,../dataset/images/tt0254481.jpg
tt0304229,"Drama, Romance",Japanese Story,25 Sep 2003,../dataset/images/tt0304229.jpg
tt0347416,"Drama, War",LOC: Kargil,12 Dec 2003,../dataset/images/tt0347416.jpg
tt0330069,"Comedy, Documentary",Blue Collar Comedy Tour: The Movie,28 Mar 2003,../dataset/images/tt0330069.jpg
tt0299458,"Drama, Romance",All the Real Girls,01 Aug 2003,../dataset/images/tt0299458.jpg
tt0319829,"Comedy, Drama, Music",Masked and Anonymous,08 Aug 2003,../dataset/images/tt0319829.jpg
tt0309372,"Comedy, Family",Blizzard,24 Dec 2003,../dataset/images/tt0309372.jpg
tt0295721,"Action, Comedy",Taxi 3,29 Jan 2003,../dataset/images/tt0295721.jpg
tt0303830,Drama,Casa de los babys,01 Jan 2004,../dataset/images/tt0303830.jpg
tt0356614,"Action, Comedy, Crime",Foolproof,03 Oct 2003,../dataset/images/tt0356614.jpg
tt0314412,"Drama, Romance",My Life Without Me,07 Mar 2003,../dataset/images/tt0314412.jpg
tt0372763,"Animation, Comedy",The Animation Show,18 Jul 2003,../dataset/images/tt0372763.jpg
tt0314676,"Comedy, Crime, Musical",The Singing Detective,14 Nov 2003,../dataset/images/tt0314676.jpg
tt0322023,Comedy,"Die, Mommie, Die!",31 Oct 2003,../dataset/images/tt0322023.jpg
tt0293961,"Horror, Action, Thriller",The Trip,,../dataset/images/tt0293961.jpg
tt0348656,"Action, Drama, Romance",Khushi,07 Feb 2003,../dataset/images/tt0348656.jpg
tt0371583,"Documentary, Biography, History",Bonhoeffer,20 Jun 2003,../dataset/images/tt0371583.jpg
tt0347167,"Action, Adventure, Drama",The Hero: Love Story of a Spy,10 Apr 2003,../dataset/images/tt0347167.jpg
tt0357470,"Drama, Romance, Comedy",The Battle of Shaker Heights,22 Aug 2003,../dataset/images/tt0357470.jpg
tt0362582,"Drama, Romance",El día que me amen,12 Jun 2003,../dataset/images/tt0362582.jpg
tt0314170,"Adventure, Comedy, Crime","Lucía, Lucía",25 Jul 2003,../dataset/images/tt0314170.jpg
tt0369637,"Drama, Romance",Kuch Naa Kaho,26 Aug 2003,../dataset/images/tt0369637.jpg
tt0304328,"Crime, Drama",Levity,29 Aug 2003,../dataset/images/tt0304328.jpg
tt0383475,Documentary,Lost Boys of Sudan,24 Apr 2003,../dataset/images/tt0383475.jpg
tt0322289,Drama,The Flower of Evil,19 Feb 2003,../dataset/images/tt0322289.jpg
tt0342508,"Horror, Mystery, Thriller",Hangman's Curse,12 Sep 2003,../dataset/images/tt0342508.jpg
tt0284426,"Drama, Family, Romance",Red Betsy,27 Mar 2003,../dataset/images/tt0284426.jpg
tt0379713,"Documentary, Action, Adventure",Billabong Odyssey,25 Mar 2004,../dataset/images/tt0379713.jpg
tt0339071,"Comedy, Romance",Girls Will Be Girls,05 Jul 2006,../dataset/images/tt0339071.jpg
tt0380275,"Documentary, Music",Concert for George,03 Mar 2004,../dataset/images/tt0380275.jpg
tt0349333,"Horror, Adventure",Darna Mana Hai,25 Jul 2003,../dataset/images/tt0349333.jpg
tt0292527,"Comedy, Drama, Romance",Green Card Fever,29 Aug 2003,../dataset/images/tt0292527.jpg
tt0341266,"Horror, Thriller",Bhoot,30 May 2003,../dataset/images/tt0341266.jpg
tt0374803,"Documentary, Music",Kings and Queens of Freestyle: Best of Stevie B,06 May 2003,../dataset/images/tt0374803.jpg
tt0289176,"Documentary, Drama",Emerald Cowboy,17 Nov 2004,../dataset/images/tt0289176.jpg
tt0314006,"Action, Crime, Drama",Dum,24 Jan 2003,../dataset/images/tt0314006.jpg
tt0306228,Comedy,Where's the Party Yaar?,28 May 2004,../dataset/images/tt0306228.jpg
tt0317640,Comedy,The Hebrew Hammer,25 Mar 2004,../dataset/images/tt0317640.jpg
tt0351708,Short,The Sea,,../dataset/images/tt0351708.jpg
tt0380531,Drama,"Mary, Mother of the Son of God",10 Oct 2003,../dataset/images/tt0380531.jpg
tt0342300,"Comedy, Drama, Romance",Dopamine,23 Jan 2003,../dataset/images/tt0342300.jpg
tt0343172,"Crime, Drama",What Alice Found,26 Jan 2003,../dataset/images/tt0343172.jpg
tt0347779,Drama,Pinjar,,../dataset/images/tt0347779.jpg
tt0373746,"Crime, Short",Carnage & Deception: A Killer's Perfect Murder,26 Jul 2003,../dataset/images/tt0373746.jpg
tt0300069,"Comedy, Drama, Family",Kart Racer,20 Oct 2004,../dataset/images/tt0300069.jpg
tt0362511,"Comedy, Crime, Mystery",National Lampoon Presents Dorm Daze,20 Aug 2004,../dataset/images/tt0362511.jpg
tt0369295,"Comedy, Drama",Boys Life 4: Four Play,01 Aug 2003,../dataset/images/tt0369295.jpg
tt0392591,Comedy,Suddenly Paradise,19 Dec 2003,../dataset/images/tt0392591.jpg
tt0342804,Documentary,My Flesh and Blood,17 Jan 2003,../dataset/images/tt0342804.jpg
tt0358647,Documentary,Power Trip,02 May 2003,../dataset/images/tt0358647.jpg
tt0368745,"Documentary, Crime",Girlhood,31 Oct 2003,../dataset/images/tt0368745.jpg
tt0338497,"Crime, Drama",This Thing of Ours,,../dataset/images/tt0338497.jpg
tt0314039,Drama,The Event,13 Feb 2004,../dataset/images/tt0314039.jpg
tt0342275,Documentary,A Decade Under the Influence,19 Jan 2003,../dataset/images/tt0342275.jpg
tt0339091,"Action, Drama, Western",Gang of Roses,10 Oct 2003,../dataset/images/tt0339091.jpg
tt0310164,"Crime, Drama, Sport",Snowboarder,02 Apr 2003,../dataset/images/tt0310164.jpg
tt0271337,"Comedy, Romance",18 ans après,05 Feb 2003,../dataset/images/tt0271337.jpg
tt0374600,Drama,A Date with Darkness: The Trial and Capture of Andrew Luster,11 Aug 2003,../dataset/images/tt0374600.jpg
tt0212142,Documentary,American Storytellers,11 Apr 2003,../dataset/images/tt0212142.jpg
tt0383543,"Action, Fantasy",Onmyoji 2,04 Oct 2003,../dataset/images/tt0383543.jpg
tt0396087,"Documentary, Biography, Music",Khachaturian,17 Oct 2003,../dataset/images/tt0396087.jpg
tt0282718,"Comedy, Romance",Manfast,30 Apr 2003,../dataset/images/tt0282718.jpg
tt0317950,"Comedy, Romance",Nola,08 May 2003,../dataset/images/tt0317950.jpg
tt0365960,Drama,Zero Day,23 Jan 2004,../dataset/images/tt0365960.jpg
tt0286947,"Comedy, Crime",Scorched,09 May 2003,../dataset/images/tt0286947.jpg
tt0349238,"Comedy, Drama",Controlled Chaos,10 Oct 2007,../dataset/images/tt0349238.jpg
tt0343978,"Documentary, Short","Life, Liberty & the Pursuit of Happiness",01 Jan 2003,../dataset/images/tt0343978.jpg
tt0191211,"Comedy, Drama",Jersey Guy,25 Apr 2003,../dataset/images/tt0191211.jpg
tt0323633,"Comedy, Drama, Romance",Melvin Goes to Dinner,04 Dec 2003,../dataset/images/tt0323633.jpg
tt0339921,Comedy,The Work and the Story,15 Aug 2003,../dataset/images/tt0339921.jpg
tt0402398,,The Navigators: Baudin vs Flinders,,../dataset/images/tt0402398.jpg
tt0372321,"Documentary, History",Hell's Highway: The True Story of Highway Safety Films,27 Jun 2003,../dataset/images/tt0372321.jpg
tt0302018,Drama,Wash Dry and Spin Out,20 Jun 2003,../dataset/images/tt0302018.jpg
tt0319029,"Documentary, Music",The Ballad of Bering Strait,19 Feb 2003,../dataset/images/tt0319029.jpg
tt1345836,"Action, Thriller",The Dark Knight Rises,20 Jul 2012,../dataset/images/tt1345836.jpg
tt1392170,"Adventure, Drama, Sci-Fi",The Hunger Games,23 Mar 2012,../dataset/images/tt1392170.jpg
tt1074638,"Action, Adventure, Thriller",Skyfall,09 Nov 2012,../dataset/images/tt1074638.jpg
tt0903624,"Adventure, Fantasy",The Hobbit: An Unexpected Journey,14 Dec 2012,../dataset/images/tt0903624.jpg
tt1673434,"Adventure, Drama, Fantasy",The Twilight Saga: Breaking Dawn - Part 2,16 Nov 2012,../dataset/images/tt1673434.jpg
tt0948470,"Action, Adventure, Fantasy",The Amazing Spider-Man,03 Jul 2012,../dataset/images/tt0948470.jpg
tt1217209,"Animation, Adventure, Comedy",Brave,22 Jun 2012,../dataset/images/tt1217209.jpg
tt1637725,"Comedy, Fantasy",Ted,29 Jun 2012,../dataset/images/tt1637725.jpg
tt1277953,"Animation, Adventure, Comedy",Madagascar 3: Europe's Most Wanted,08 Jun 2012,../dataset/images/tt1277953.jpg
tt1772341,"Animation, Adventure, Comedy",Wreck-It Ralph,02 Nov 2012,../dataset/images/tt1772341.jpg
tt0443272,"Biography, Drama, History",Lincoln,16 Nov 2012,../dataset/images/tt0443272.jpg
tt1853728,"Drama, Western",Django Unchained,25 Dec 2012,../dataset/images/tt1853728.jpg
tt1667889,"Animation, Adventure, Comedy",Ice Age: Continental Drift,13 Jul 2012,../dataset/images/tt1667889.jpg
tt1735898,"Action, Adventure, Drama",Snow White and the Huntsman,01 Jun 2012,../dataset/images/tt1735898.jpg
tt0837562,"Animation, Comedy, Family",Hotel Transylvania,28 Sep 2012,../dataset/images/tt0837562.jpg
tt1397280,"Action, Crime, Thriller",Taken 2,05 Oct 2012,../dataset/images/tt1397280.jpg
tt1232829,"Action, Comedy, Crime",21 Jump Street,16 Mar 2012,../dataset/images/tt1232829.jpg
tt1024648,"Biography, Drama, History",Argo,12 Oct 2012,../dataset/images/tt1024648.jpg
tt1045658,"Comedy, Drama, Romance",Silver Linings Playbook,25 Dec 2012,../dataset/images/tt1045658.jpg
tt1446714,"Adventure, Mystery, Sci-Fi",Prometheus,08 Jun 2012,../dataset/images/tt1446714.jpg
tt1599348,"Action, Crime, Mystery",Safe House,10 Feb 2012,../dataset/images/tt1599348.jpg
tt1606389,"Drama, Romance",The Vow,10 Feb 2012,../dataset/images/tt1606389.jpg
tt0454876,"Adventure, Drama, Fantasy",Life of Pi,21 Nov 2012,../dataset/images/tt0454876.jpg
tt1915581,"Comedy, Drama",Magic Mike,29 Jun 2012,../dataset/images/tt1915581.jpg
tt1194173,"Action, Adventure, Thriller",The Bourne Legacy,10 Aug 2012,../dataset/images/tt1194173.jpg
tt1397514,"Action, Adventure, Comedy",Journey 2: The Mysterious Island,10 Feb 2012,../dataset/images/tt1397514.jpg
tt1446192,"Animation, Adventure, Family",Rise of the Guardians,21 Nov 2012,../dataset/images/tt1446192.jpg
tt1790885,"Drama, History, Thriller",Zero Dark Thirty,11 Jan 2013,../dataset/images/tt1790885.jpg
tt1907668,"Drama, Thriller",Flight,02 Nov 2012,../dataset/images/tt1907668.jpg
tt1621045,"Comedy, Romance",Think Like a Man,20 Apr 2012,../dataset/images/tt1621045.jpg
tt1790886,Comedy,The Campaign,10 Aug 2012,../dataset/images/tt1790886.jpg
tt1764651,"Action, Adventure, Thriller",The Expendables 2,17 Aug 2012,../dataset/images/tt1764651.jpg
tt1646987,"Action, Adventure, Fantasy",Wrath of the Titans,30 Mar 2012,../dataset/images/tt1646987.jpg
tt0790724,"Action, Crime, Mystery",Jack Reacher,21 Dec 2012,../dataset/images/tt0790724.jpg
tt1077368,"Comedy, Fantasy, Horror",Dark Shadows,11 May 2012,../dataset/images/tt1077368.jpg
tt1047540,"Comedy, Family",Parental Guidance,25 Dec 2012,../dataset/images/tt1047540.jpg
tt0401729,"Action, Adventure, Sci-Fi",John Carter,09 Mar 2012,../dataset/images/tt0401729.jpg
tt1591479,"Action, Thriller, War",Act of Valor,24 Feb 2012,../dataset/images/tt1591479.jpg
tt1758830,Comedy,This Is 40,21 Dec 2012,../dataset/images/tt1758830.jpg
tt1524137,"Action, Crime, Drama",Contraband,13 Jan 2012,../dataset/images/tt1524137.jpg
tt1276104,"Action, Crime, Drama",Looper,28 Sep 2012,../dataset/images/tt1276104.jpg
tt1440129,"Action, Adventure, Sci-Fi",Battleship,18 May 2012,../dataset/images/tt1440129.jpg
tt1981677,"Comedy, Music, Romance",Pitch Perfect,05 Oct 2012,../dataset/images/tt1981677.jpg
tt1840398,"Adventure, Comedy, Drama",Mirror Mirror,30 Mar 2012,../dataset/images/tt1840398.jpg
